grid_id,material_id,medium_id,base_volume_m3,bulk_density_base_kg_m3,target_mass_fraction,target_mass_kg,matrix_mass_kg,property_evidence_state,run_gate
BMG-02853,MIX-BAS,MED-ANT,0.001,1500,0.05,0.075,1.425,mixture_screening_assumption,assay mix before use
BMG-02854,MIX-BAS,MED-ANT,0.001,1500,0.1,0.15,1.35,mixture_screening_assumption,assay mix before use
BMG-02855,MIX-BAS,MED-ANT,0.001,1500,0.25,0.375,1.125,mixture_screening_assumption,assay mix before use
BMG-02856,MIX-BAS,MED-ANT,0.001,1500,0.5,0.75,0.75,mixture_screening_assumption,assay mix before use
BMG-02857,MIX-BAS,MED-GLS,0.001,1550,0.001,0.00155,1.54845,mixture_screening_assumption,assay mix before use
BMG-02858,MIX-BAS,MED-GLS,0.001,1550,0.005,0.00775,1.54225,mixture_screening_assumption,assay mix before use
BMG-02859,MIX-BAS,MED-GLS,0.001,1550,0.01,0.0155,1.5345,mixture_screening_assumption,assay mix before use
BMG-02860,MIX-BAS,MED-GLS,0.001,1550,0.05,0.0775,1.4725,mixture_screening_assumption,assay mix before use
BMG-02861,MIX-BAS,MED-GLS,0.001,1550,0.1,0.155,1.395,mixture_screening_assumption,assay mix before use
BMG-02862,MIX-BAS,MED-GLS,0.001,1550,0.25,0.3875,1.1625,mixture_screening_assumption,assay mix before use
BMG-02863,MIX-BAS,MED-GLS,0.001,1550,0.5,0.775,0.775,mixture_screening_assumption,assay mix before use
BMG-02864,MIX-BAS,MED-ICY,0.001,900,0.001,0.0009,0.8991,mixture_screening_assumption,assay mix before use
BMG-02865,MIX-BAS,MED-ICY,0.001,900,0.005,0.0045,0.8955,mixture_screening_assumption,assay mix before use
BMG-02866,MIX-BAS,MED-ICY,0.001,900,0.01,0.009,0.891,mixture_screening_assumption,assay mix before use
BMG-02867,MIX-BAS,MED-ICY,0.001,900,0.05,0.045,0.855,mixture_screening_assumption,assay mix before use
BMG-02868,MIX-BAS,MED-ICY,0.001,900,0.1,0.09,0.81,mixture_screening_assumption,assay mix before use
BMG-02869,MIX-BAS,MED-ICY,0.001,900,0.25,0.225,0.675,mixture_screening_assumption,assay mix before use
BMG-02870,MIX-BAS,MED-ICY,0.001,900,0.5,0.45,0.45,mixture_screening_assumption,assay mix before use
BMG-02871,CTL-GLS,MED-GRV,0.001,1600,0.001,0.0016,1.5984,lab_control,calibration certificate required
BMG-02872,CTL-GLS,MED-GRV,0.001,1600,0.005,0.008,1.592,lab_control,calibration certificate required
BMG-02873,CTL-GLS,MED-GRV,0.001,1600,0.01,0.016,1.584,lab_control,calibration certificate required
BMG-02874,CTL-GLS,MED-GRV,0.001,1600,0.05,0.08,1.52,lab_control,calibration certificate required
BMG-02875,CTL-GLS,MED-GRV,0.001,1600,0.1,0.16,1.44,lab_control,calibration certificate required
BMG-02876,CTL-GLS,MED-GRV,0.001,1600,0.25,0.4,1.2,lab_control,calibration certificate required
BMG-02877,CTL-GLS,MED-GRV,0.001,1600,0.5,0.8,0.8,lab_control,calibration certificate required
BMG-02878,CTL-GLS,MED-SND,0.001,1650,0.001,0.00165,1.64835,lab_control,calibration certificate required
BMG-02879,CTL-GLS,MED-SND,0.001,1650,0.005,0.00825,1.64175,lab_control,calibration certificate required
BMG-02880,CTL-GLS,MED-SND,0.001,1650,0.01,0.0165,1.6335,lab_control,calibration certificate required
BMG-02881,CTL-GLS,MED-SND,0.001,1650,0.05,0.0825,1.5675,lab_control,calibration certificate required
BMG-02882,CTL-GLS,MED-SND,0.001,1650,0.1,0.165,1.485,lab_control,calibration certificate required
BMG-02883,CTL-GLS,MED-SND,0.001,1650,0.25,0.4125,1.2375,lab_control,calibration certificate required
BMG-02884,CTL-GLS,MED-SND,0.001,1650,0.5,0.825,0.825,lab_control,calibration certificate required
BMG-02885,CTL-GLS,MED-CLY,0.001,1800,0.001,0.0018,1.7982,lab_control,calibration certificate required
BMG-02886,CTL-GLS,MED-CLY,0.001,1800,0.005,0.009,1.791,lab_control,calibration certificate required
BMG-02887,CTL-GLS,MED-CLY,0.001,1800,0.01,0.018,1.782,lab_control,calibration certificate required
BMG-02888,CTL-GLS,MED-CLY,0.001,1800,0.05,0.09,1.71,lab_control,calibration certificate required
BMG-02889,CTL-GLS,MED-CLY,0.001,1800,0.1,0.18,1.62,lab_control,calibration certificate required
BMG-02890,CTL-GLS,MED-CLY,0.001,1800,0.25,0.45,1.35,lab_control,calibration certificate required
BMG-02891,CTL-GLS,MED-CLY,0.001,1800,0.5,0.9,0.9,lab_control,calibration certificate required
BMG-02892,CTL-GLS,MED-BCL,0.001,1900,0.001,0.0019,1.8981,lab_control,calibration certificate required
BMG-02893,CTL-GLS,MED-BCL,0.001,1900,0.005,0.0095,1.8905,lab_control,calibration certificate required
BMG-02894,CTL-GLS,MED-BCL,0.001,1900,0.01,0.019,1.881,lab_control,calibration certificate required
BMG-02895,CTL-GLS,MED-BCL,0.001,1900,0.05,0.095,1.805,lab_control,calibration certificate required
BMG-02896,CTL-GLS,MED-BCL,0.001,1900,0.1,0.19,1.71,lab_control,calibration certificate required
BMG-02897,CTL-GLS,MED-BCL,0.001,1900,0.25,0.475,1.425,lab_control,calibration certificate required
BMG-02898,CTL-GLS,MED-BCL,0.001,1900,0.5,0.95,0.95,lab_control,calibration certificate required
BMG-02899,CTL-GLS,MED-BAS,0.001,1700,0.001,0.0017,1.6983,lab_control,calibration certificate required
BMG-02900,CTL-GLS,MED-BAS,0.001,1700,0.005,0.0085,1.6915,lab_control,calibration certificate required
BMG-02901,CTL-GLS,MED-BAS,0.001,1700,0.01,0.017,1.683,lab_control,calibration certificate required
BMG-02902,CTL-GLS,MED-BAS,0.001,1700,0.05,0.085,1.615,lab_control,calibration certificate required
BMG-02903,CTL-GLS,MED-BAS,0.001,1700,0.1,0.17,1.53,lab_control,calibration certificate required
BMG-02904,CTL-GLS,MED-BAS,0.001,1700,0.25,0.425,1.275,lab_control,calibration certificate required
BMG-02905,CTL-GLS,MED-BAS,0.001,1700,0.5,0.85,0.85,lab_control,calibration certificate required
BMG-02906,CTL-GLS,MED-CAR,0.001,1300,0.001,0.0013,1.2987,lab_control,calibration certificate required
BMG-02907,CTL-GLS,MED-CAR,0.001,1300,0.005,0.0065,1.2935,lab_control,calibration certificate required
BMG-02908,CTL-GLS,MED-CAR,0.001,1300,0.01,0.013,1.287,lab_control,calibration certificate required
BMG-02909,CTL-GLS,MED-CAR,0.001,1300,0.05,0.065,1.235,lab_control,calibration certificate required
BMG-02910,CTL-GLS,MED-CAR,0.001,1300,0.1,0.13,1.17,lab_control,calibration certificate required
BMG-02911,CTL-GLS,MED-CAR,0.001,1300,0.25,0.325,0.975,lab_control,calibration certificate required
BMG-02912,CTL-GLS,MED-CAR,0.001,1300,0.5,0.65,0.65,lab_control,calibration certificate required
BMG-02913,CTL-GLS,MED-MET,0.001,2300,0.001,0.0023,2.2977,lab_control,calibration certificate required
BMG-02914,CTL-GLS,MED-MET,0.001,2300,0.005,0.0115,2.2885,lab_control,calibration certificate required
BMG-02915,CTL-GLS,MED-MET,0.001,2300,0.01,0.023,2.277,lab_control,calibration certificate required
BMG-02916,CTL-GLS,MED-MET,0.001,2300,0.05,0.115,2.185,lab_control,calibration certificate required
BMG-02917,CTL-GLS,MED-MET,0.001,2300,0.1,0.23,2.07,lab_control,calibration certificate required
BMG-02918,CTL-GLS,MED-MET,0.001,2300,0.25,0.575,1.725,lab_control,calibration certificate required
BMG-02919,CTL-GLS,MED-MET,0.001,2300,0.5,1.15,1.15,lab_control,calibration certificate required
BMG-02920,CTL-GLS,MED-ANT,0.001,1500,0.001,0.0015,1.4985,lab_control,calibration certificate required
BMG-02921,CTL-GLS,MED-ANT,0.001,1500,0.005,0.0075,1.4925,lab_control,calibration certificate required
BMG-02922,CTL-GLS,MED-ANT,0.001,1500,0.01,0.015,1.485,lab_control,calibration certificate required
BMG-02923,CTL-GLS,MED-ANT,0.001,1500,0.05,0.075,1.425,lab_control,calibration certificate required
BMG-02924,CTL-GLS,MED-ANT,0.001,1500,0.1,0.15,1.35,lab_control,calibration certificate required
BMG-02925,CTL-GLS,MED-ANT,0.001,1500,0.25,0.375,1.125,lab_control,calibration certificate required
BMG-02926,CTL-GLS,MED-ANT,0.001,1500,0.5,0.75,0.75,lab_control,calibration certificate required
BMG-02927,CTL-GLS,MED-GLS,0.001,1550,0.001,0.00155,1.54845,lab_control,calibration certificate required
BMG-02928,CTL-GLS,MED-GLS,0.001,1550,0.005,0.00775,1.54225,lab_control,calibration certificate required
BMG-02929,CTL-GLS,MED-GLS,0.001,1550,0.01,0.0155,1.5345,lab_control,calibration certificate required
BMG-02930,CTL-GLS,MED-GLS,0.001,1550,0.05,0.0775,1.4725,lab_control,calibration certificate required
BMG-02931,CTL-GLS,MED-GLS,0.001,1550,0.1,0.155,1.395,lab_control,calibration certificate required
BMG-02932,CTL-GLS,MED-GLS,0.001,1550,0.25,0.3875,1.1625,lab_control,calibration certificate required
BMG-02933,CTL-GLS,MED-GLS,0.001,1550,0.5,0.775,0.775,lab_control,calibration certificate required
BMG-02934,CTL-GLS,MED-ICY,0.001,900,0.001,0.0009,0.8991,lab_control,calibration certificate required
BMG-02935,CTL-GLS,MED-ICY,0.001,900,0.005,0.0045,0.8955,lab_control,calibration certificate required
BMG-02936,CTL-GLS,MED-ICY,0.001,900,0.01,0.009,0.891,lab_control,calibration certificate required
BMG-02937,CTL-GLS,MED-ICY,0.001,900,0.05,0.045,0.855,lab_control,calibration certificate required
BMG-02938,CTL-GLS,MED-ICY,0.001,900,0.1,0.09,0.81,lab_control,calibration certificate required
BMG-02939,CTL-GLS,MED-ICY,0.001,900,0.25,0.225,0.675,lab_control,calibration certificate required
BMG-02940,CTL-GLS,MED-ICY,0.001,900,0.5,0.45,0.45,lab_control,calibration certificate required
BMG-02941,CTL-ALU,MED-GRV,0.001,1600,0.001,0.0016,1.5984,lab_control,grade certificate required
BMG-02942,CTL-ALU,MED-GRV,0.001,1600,0.005,0.008,1.592,lab_control,grade certificate required
BMG-02943,CTL-ALU,MED-GRV,0.001,1600,0.01,0.016,1.584,lab_control,grade certificate required
BMG-02944,CTL-ALU,MED-GRV,0.001,1600,0.05,0.08,1.52,lab_control,grade certificate required
BMG-02945,CTL-ALU,MED-GRV,0.001,1600,0.1,0.16,1.44,lab_control,grade certificate required
BMG-02946,CTL-ALU,MED-GRV,0.001,1600,0.25,0.4,1.2,lab_control,grade certificate required
BMG-02947,CTL-ALU,MED-GRV,0.001,1600,0.5,0.8,0.8,lab_control,grade certificate required
BMG-02948,CTL-ALU,MED-SND,0.001,1650,0.001,0.00165,1.64835,lab_control,grade certificate required
BMG-02949,CTL-ALU,MED-SND,0.001,1650,0.005,0.00825,1.64175,lab_control,grade certificate required
BMG-02950,CTL-ALU,MED-SND,0.001,1650,0.01,0.0165,1.6335,lab_control,grade certificate required
BMG-02951,CTL-ALU,MED-SND,0.001,1650,0.05,0.0825,1.5675,lab_control,grade certificate required
BMG-02952,CTL-ALU,MED-SND,0.001,1650,0.1,0.165,1.485,lab_control,grade certificate required
BMG-02953,CTL-ALU,MED-SND,0.001,1650,0.25,0.4125,1.2375,lab_control,grade certificate required
BMG-02954,CTL-ALU,MED-SND,0.001,1650,0.5,0.825,0.825,lab_control,grade certificate required
BMG-02955,CTL-ALU,MED-CLY,0.001,1800,0.001,0.0018,1.7982,lab_control,grade certificate required
BMG-02956,CTL-ALU,MED-CLY,0.001,1800,0.005,0.009,1.791,lab_control,grade certificate required
BMG-02957,CTL-ALU,MED-CLY,0.001,1800,0.01,0.018,1.782,lab_control,grade certificate required
BMG-02958,CTL-ALU,MED-CLY,0.001,1800,0.05,0.09,1.71,lab_control,grade certificate required
BMG-02959,CTL-ALU,MED-CLY,0.001,1800,0.1,0.18,1.62,lab_control,grade certificate required
BMG-02960,CTL-ALU,MED-CLY,0.001,1800,0.25,0.45,1.35,lab_control,grade certificate required
BMG-02961,CTL-ALU,MED-CLY,0.001,1800,0.5,0.9,0.9,lab_control,grade certificate required
BMG-02962,CTL-ALU,MED-BCL,0.001,1900,0.001,0.0019,1.8981,lab_control,grade certificate required
BMG-02963,CTL-ALU,MED-BCL,0.001,1900,0.005,0.0095,1.8905,lab_control,grade certificate required
BMG-02964,CTL-ALU,MED-BCL,0.001,1900,0.01,0.019,1.881,lab_control,grade certificate required
BMG-02965,CTL-ALU,MED-BCL,0.001,1900,0.05,0.095,1.805,lab_control,grade certificate required
BMG-02966,CTL-ALU,MED-BCL,0.001,1900,0.1,0.19,1.71,lab_control,grade certificate required
BMG-02967,CTL-ALU,MED-BCL,0.001,1900,0.25,0.475,1.425,lab_control,grade certificate required
BMG-02968,CTL-ALU,MED-BCL,0.001,1900,0.5,0.95,0.95,lab_control,grade certificate required
BMG-02969,CTL-ALU,MED-BAS,0.001,1700,0.001,0.0017,1.6983,lab_control,grade certificate required
BMG-02970,CTL-ALU,MED-BAS,0.001,1700,0.005,0.0085,1.6915,lab_control,grade certificate required
BMG-02971,CTL-ALU,MED-BAS,0.001,1700,0.01,0.017,1.683,lab_control,grade certificate required
BMG-02972,CTL-ALU,MED-BAS,0.001,1700,0.05,0.085,1.615,lab_control,grade certificate required
BMG-02973,CTL-ALU,MED-BAS,0.001,1700,0.1,0.17,1.53,lab_control,grade certificate required
BMG-02974,CTL-ALU,MED-BAS,0.001,1700,0.25,0.425,1.275,lab_control,grade certificate required
BMG-02975,CTL-ALU,MED-BAS,0.001,1700,0.5,0.85,0.85,lab_control,grade certificate required
BMG-02976,CTL-ALU,MED-CAR,0.001,1300,0.001,0.0013,1.2987,lab_control,grade certificate required
BMG-02977,CTL-ALU,MED-CAR,0.001,1300,0.005,0.0065,1.2935,lab_control,grade certificate required
BMG-02978,CTL-ALU,MED-CAR,0.001,1300,0.01,0.013,1.287,lab_control,grade certificate required
BMG-02979,CTL-ALU,MED-CAR,0.001,1300,0.05,0.065,1.235,lab_control,grade certificate required
BMG-02980,CTL-ALU,MED-CAR,0.001,1300,0.1,0.13,1.17,lab_control,grade certificate required
BMG-02981,CTL-ALU,MED-CAR,0.001,1300,0.25,0.325,0.975,lab_control,grade certificate required
BMG-02982,CTL-ALU,MED-CAR,0.001,1300,0.5,0.65,0.65,lab_control,grade certificate required
BMG-02983,CTL-ALU,MED-MET,0.001,2300,0.001,0.0023,2.2977,lab_control,grade certificate required
BMG-02984,CTL-ALU,MED-MET,0.001,2300,0.005,0.0115,2.2885,lab_control,grade certificate required
BMG-02985,CTL-ALU,MED-MET,0.001,2300,0.01,0.023,2.277,lab_control,grade certificate required
BMG-02986,CTL-ALU,MED-MET,0.001,2300,0.05,0.115,2.185,lab_control,grade certificate required
BMG-02987,CTL-ALU,MED-MET,0.001,2300,0.1,0.23,2.07,lab_control,grade certificate required
BMG-02988,CTL-ALU,MED-MET,0.001,2300,0.25,0.575,1.725,lab_control,grade certificate required
BMG-02989,CTL-ALU,MED-MET,0.001,2300,0.5,1.15,1.15,lab_control,grade certificate required
BMG-02990,CTL-ALU,MED-ANT,0.001,1500,0.001,0.0015,1.4985,lab_control,grade certificate required
BMG-02991,CTL-ALU,MED-ANT,0.001,1500,0.005,0.0075,1.4925,lab_control,grade certificate required
BMG-02992,CTL-ALU,MED-ANT,0.001,1500,0.01,0.015,1.485,lab_control,grade certificate required
BMG-02993,CTL-ALU,MED-ANT,0.001,1500,0.05,0.075,1.425,lab_control,grade certificate required
BMG-02994,CTL-ALU,MED-ANT,0.001,1500,0.1,0.15,1.35,lab_control,grade certificate required
BMG-02995,CTL-ALU,MED-ANT,0.001,1500,0.25,0.375,1.125,lab_control,grade certificate required
BMG-02996,CTL-ALU,MED-ANT,0.001,1500,0.5,0.75,0.75,lab_control,grade certificate required
BMG-02997,CTL-ALU,MED-GLS,0.001,1550,0.001,0.00155,1.54845,lab_control,grade certificate required
BMG-02998,CTL-ALU,MED-GLS,0.001,1550,0.005,0.00775,1.54225,lab_control,grade certificate required
BMG-02999,CTL-ALU,MED-GLS,0.001,1550,0.01,0.0155,1.5345,lab_control,grade certificate required
BMG-03000,CTL-ALU,MED-GLS,0.001,1550,0.05,0.0775,1.4725,lab_control,grade certificate required
BMG-03001,CTL-ALU,MED-GLS,0.001,1550,0.1,0.155,1.395,lab_control,grade certificate required
BMG-03002,CTL-ALU,MED-GLS,0.001,1550,0.25,0.3875,1.1625,lab_control,grade certificate required
BMG-03003,CTL-ALU,MED-GLS,0.001,1550,0.5,0.775,0.775,lab_control,grade certificate required
BMG-03004,CTL-ALU,MED-ICY,0.001,900,0.001,0.0009,0.8991,lab_control,grade certificate required
BMG-03005,CTL-ALU,MED-ICY,0.001,900,0.005,0.0045,0.8955,lab_control,grade certificate required
BMG-03006,CTL-ALU,MED-ICY,0.001,900,0.01,0.009,0.891,lab_control,grade certificate required
BMG-03007,CTL-ALU,MED-ICY,0.001,900,0.05,0.045,0.855,lab_control,grade certificate required
BMG-03008,CTL-ALU,MED-ICY,0.001,900,0.1,0.09,0.81,lab_control,grade certificate required
BMG-03009,CTL-ALU,MED-ICY,0.001,900,0.25,0.225,0.675,lab_control,grade certificate required
BMG-03010,CTL-ALU,MED-ICY,0.001,900,0.5,0.45,0.45,lab_control,grade certificate required
BMG-03011,CTL-CLY,MED-GRV,0.001,1600,0.001,0.0016,1.5984,project_matrix_control,clay mineralogy and moisture required
BMG-03012,CTL-CLY,MED-GRV,0.001,1600,0.005,0.008,1.592,project_matrix_control,clay mineralogy and moisture required
BMG-03013,CTL-CLY,MED-GRV,0.001,1600,0.01,0.016,1.584,project_matrix_control,clay mineralogy and moisture required
BMG-03014,CTL-CLY,MED-GRV,0.001,1600,0.05,0.08,1.52,project_matrix_control,clay mineralogy and moisture required
BMG-03015,CTL-CLY,MED-GRV,0.001,1600,0.1,0.16,1.44,project_matrix_control,clay mineralogy and moisture required
BMG-03016,CTL-CLY,MED-GRV,0.001,1600,0.25,0.4,1.2,project_matrix_control,clay mineralogy and moisture required
BMG-03017,CTL-CLY,MED-GRV,0.001,1600,0.5,0.8,0.8,project_matrix_control,clay mineralogy and moisture required
BMG-03018,CTL-CLY,MED-SND,0.001,1650,0.001,0.00165,1.64835,project_matrix_control,clay mineralogy and moisture required
BMG-03019,CTL-CLY,MED-SND,0.001,1650,0.005,0.00825,1.64175,project_matrix_control,clay mineralogy and moisture required
BMG-03020,CTL-CLY,MED-SND,0.001,1650,0.01,0.0165,1.6335,project_matrix_control,clay mineralogy and moisture required
BMG-03021,CTL-CLY,MED-SND,0.001,1650,0.05,0.0825,1.5675,project_matrix_control,clay mineralogy and moisture required
BMG-03022,CTL-CLY,MED-SND,0.001,1650,0.1,0.165,1.485,project_matrix_control,clay mineralogy and moisture required
BMG-03023,CTL-CLY,MED-SND,0.001,1650,0.25,0.4125,1.2375,project_matrix_control,clay mineralogy and moisture required
BMG-03024,CTL-CLY,MED-SND,0.001,1650,0.5,0.825,0.825,project_matrix_control,clay mineralogy and moisture required
BMG-03025,CTL-CLY,MED-CLY,0.001,1800,0.001,0.0018,1.7982,project_matrix_control,clay mineralogy and moisture required
BMG-03026,CTL-CLY,MED-CLY,0.001,1800,0.005,0.009,1.791,project_matrix_control,clay mineralogy and moisture required
BMG-03027,CTL-CLY,MED-CLY,0.001,1800,0.01,0.018,1.782,project_matrix_control,clay mineralogy and moisture required
BMG-03028,CTL-CLY,MED-CLY,0.001,1800,0.05,0.09,1.71,project_matrix_control,clay mineralogy and moisture required
BMG-03029,CTL-CLY,MED-CLY,0.001,1800,0.1,0.18,1.62,project_matrix_control,clay mineralogy and moisture required
BMG-03030,CTL-CLY,MED-CLY,0.001,1800,0.25,0.45,1.35,project_matrix_control,clay mineralogy and moisture required
BMG-03031,CTL-CLY,MED-CLY,0.001,1800,0.5,0.9,0.9,project_matrix_control,clay mineralogy and moisture required
BMG-03032,CTL-CLY,MED-BCL,0.001,1900,0.001,0.0019,1.8981,project_matrix_control,clay mineralogy and moisture required
BMG-03033,CTL-CLY,MED-BCL,0.001,1900,0.005,0.0095,1.8905,project_matrix_control,clay mineralogy and moisture required
BMG-03034,CTL-CLY,MED-BCL,0.001,1900,0.01,0.019,1.881,project_matrix_control,clay mineralogy and moisture required
BMG-03035,CTL-CLY,MED-BCL,0.001,1900,0.05,0.095,1.805,project_matrix_control,clay mineralogy and moisture required
BMG-03036,CTL-CLY,MED-BCL,0.001,1900,0.1,0.19,1.71,project_matrix_control,clay mineralogy and moisture required
BMG-03037,CTL-CLY,MED-BCL,0.001,1900,0.25,0.475,1.425,project_matrix_control,clay mineralogy and moisture required
BMG-03038,CTL-CLY,MED-BCL,0.001,1900,0.5,0.95,0.95,project_matrix_control,clay mineralogy and moisture required
BMG-03039,CTL-CLY,MED-BAS,0.001,1700,0.001,0.0017,1.6983,project_matrix_control,clay mineralogy and moisture required
